idcode,year,birth_yr,age,race,msp,nev_mar,grade,collgrad,not_smsa,c_city,south,ind_code,occ_code,union,wks_ue,ttl_exp,tenure,hours,wks_work,ln_wage
5017,82,48,33,"white",0,0,12,0,0,1,1,3,3,0,,10.11539,2.333333,40,98,1.609438
5017,83,48,34,"white",0,0,12,0,0,1,1,3,3,0,0,11.05769,3.25,40,49,1.687927
5017,85,48,36,"white",0,0,12,0,0,1,1,3,3,0,,13.05769,5.25,40,104,1.937942
5017,87,48,38,"white",0,0,12,0,0,1,1,3,3,0,,15.05769,7.333333,40,104,2.018242
5017,88,48,39,"white",0,0,12,0,0,1,1,3,3,0,0,16.53846,8.666667,38,77,2.031405
5018,83,47,35,"white",1,0,17,1,0,0,1,12,3,,15,19.35256,.8333333,40,38,3.179655
5018,87,47,39,"white",1,0,17,1,0,0,1,11,3,0,,23.08333,4.25,40,102,1.632579
5018,88,47,41,"white",1,0,17,1,0,0,1,11,3,,11,24.23718,4.916667,40,60,1.680435
5019,75,52,22,"white",1,0,16,1,0,1,1,12,3,,0,1.980769,.75,40,52,1.227345
5019,77,52,24,"white",1,0,16,1,0,1,1,11,3,0,0,2.980769,2,40,52,1.520107
5019,78,52,26,"white",1,0,16,1,0,1,1,11,3,0,0,4.019231,3.083333,40,54,1.543035
5019,80,52,28,"white",0,0,16,1,0,0,1,11,2,0,,5.903846,5.083333,40,98,1.618633
5019,82,52,30,"white",0,0,16,1,0,1,1,11,1,0,,7.788462,7.083333,55,98,1.345472
5019,83,52,31,"white",0,0,16,1,0,1,1,11,3,0,0,8.865385,8.083333,55,56,1.474945
5019,85,52,32,"white",0,0,16,1,0,1,1,11,1,0,,10.86539,10,50,104,1.824665
5019,87,52,35,"white",0,0,16,1,0,1,1,11,3,0,,12.86539,12.08333,45,104,2.084861
5019,88,52,36,"white",0,0,16,1,0,0,0,11,2,,0,14.26923,12.5,45,73,3.576036
5020,68,45,23,"white",1,0,12,0,0,0,1,11,3,,0,.7692308,.0833333,40,40,1.482067
5020,69,45,24,"white",0,0,12,0,0,1,1,11,8,,0,1.692308,.9166667,40,48,1.724507
5020,71,45,26,"white",0,0,12,0,0,1,1,11,8,,,2.673077,.8333333,40,,1.742386
5020,72,45,27,"white",1,0,12,0,0,1,1,11,8,0,0,3.442308,1.416667,40,40,1.822682
5020,73,45,28,"white",1,0,12,0,0,1,1,11,8,,0,3.557692,1.583333,40,6,1.869988
5020,75,45,30,"white",1,0,12,0,0,1,1,11,3,,0,4.557693,1.833333,40,52,1.920493
5020,77,45,32,"white",1,0,12,0,0,1,1,11,3,0,0,5.25,1.166667,40,36,1.801209
5020,78,45,33,"white",1,0,12,0,0,1,1,11,3,,0,5.865385,1.833333,50,32,1.711986
5020,82,45,37,"white",1,0,12,0,0,1,1,5,3,0,0,6.961538,0,40,49,1.752671
5020,85,45,40,"white",1,0,12,0,0,1,1,1,3,0,,8.961538,0,40,104,1.826108
5020,87,45,42,"white",0,0,12,0,0,1,1,1,2,0,,10.96154,0,40,104,2.184697
5021,69,46,22,"white",1,0,12,0,0,1,1,6,4,,0,7.371795,.6666667,40,28,1.422226
5021,70,46,23,"white",1,0,12,0,0,1,1,6,4,,1,7.756411,.9166667,40,20,1.297063
5021,75,46,28,"white",1,0,12,0,0,1,1,6,8,,0,8.083334,.25,30,14,.7473922
5021,77,46,30,"white",1,0,12,0,0,1,1,6,8,0,0,8.083334,0,25,0,1.423812
5021,78,46,31,"white",1,0,12,0,0,1,1,11,3,0,0,8.352565,.25,15,14,1.316153
5021,80,46,33,"white",1,0,12,0,0,1,1,11,3,0,0,9.621796,2.25,20,66,1.316352
5021,83,46,36,"white",1,0,12,0,0,1,1,10,3,0,0,12.46795,1.333333,20,50,1.406737
5021,88,46,42,"white",1,0,12,0,0,1,1,6,3,1,7,14.52564,1.25,40,64,1.392715
5022,82,43,38,"white",1,0,16,1,0,1,1,11,3,0,0,10.89744,1,25,75,1.776646
5022,83,43,39,"white",1,0,16,1,0,1,1,,3,0,0,11.89744,2,25,52,1.882605
5023,69,43,25,"white",1,0,13,0,0,1,1,9,8,,0,5.083333,.3333333,70,26,1.470438
5023,71,43,27,"white",1,0,13,0,0,1,1,11,13,,4,5.833333,.75,40,39,1.597714
5023,77,43,33,"white",0,0,13,0,0,1,1,6,1,0,0,8.448718,1.583333,45,52,1.237874
5023,85,43,41,"white",1,0,13,0,0,0,1,6,5,0,,12.29487,.4166667,60,104,1.653266
5023,87,43,43,"white",0,0,13,0,0,0,1,6,5,0,0,14.27564,2.5,45,103,1.860938
5024,87,48,38,"black",0,0,12,0,0,1,1,11,13,0,,12.25641,1,40,104,1.23444
5024,88,48,40,"black",0,0,12,0,0,1,1,11,13,0,0,13.62179,2.333333,40,71,1.248844
5025,75,49,25,"black",1,0,16,1,0,1,1,11,8,,0,2.942308,1.25,40,52,1.256616
5025,77,49,27,"black",1,0,16,1,0,1,1,12,1,0,0,3.942308,1.083333,40,52,1.813509
5025,78,49,28,"black",1,0,16,1,0,1,1,11,1,0,0,4.961538,2.083333,40,53,1.752352
5025,80,49,30,"black",1,0,16,1,0,1,1,11,1,0,,6.846154,4.083333,40,98,1.753308
5025,82,49,32,"black",1,0,16,1,0,1,1,11,1,1,,8.730769,6.083333,40,98,1.768149
5025,83,49,33,"black",1,0,16,1,0,1,1,12,1,0,0,9.75,7.083333,40,53,1.803537
5025,85,49,35,"black",0,0,16,1,0,1,1,12,1,0,,11.75,9,40,104,1.771239
5025,87,49,37,"black",0,0,16,1,0,1,1,12,1,1,,13.75,11.08333,40,104,1.922709
5025,88,49,39,"black",0,0,16,1,0,1,1,11,1,0,0,14.98077,12.41667,40,64,1.963694
5026,83,51,31,"white",1,0,16,1,1,0,1,11,13,0,0,4.134615,.0833333,40,5,1.62941
5027,80,51,28,"white",0,1,14,0,0,0,1,11,2,0,0,7.660256,.0833333,45,96,1.913725
5028,85,50,34,"black",1,0,17,1,1,0,1,11,13,0,,12.02564,4.416667,40,102,1.730799
5028,87,50,36,"black",1,0,17,1,1,0,1,11,13,0,,14.02564,6.5,40,104,1.653599
5028,88,50,37,"black",1,0,17,1,1,0,1,11,13,0,0,15.29487,7.833333,40,66,1.615858
5029,72,48,23,"black",0,1,15,0,0,1,1,6,8,,21,.6666667,.6666667,40,10,1.023876
5029,73,48,24,"black",0,1,15,0,0,1,0,7,3,0,0,.7435898,.0833333,30,4,1.316365
5029,75,48,26,"black",0,1,15,0,0,1,0,4,3,,0,1.74359,1.083333,35,52,1.756808
5029,77,48,28,"black",0,1,15,0,0,1,0,6,3,0,37,2.032051,.1666667,35,15,1.819072
5029,80,48,31,"black",0,1,15,0,0,0,0,4,3,0,,3.051282,1.416667,40,53,1.530165
5029,82,48,33,"black",0,1,15,0,0,0,0,4,3,0,0,4.916667,3.333333,40,97,1.481604
5029,83,48,34,"black",0,1,15,0,1,0,1,4,1,,5,5.878205,3.5,40,50,1.609438
5029,87,48,38,"black",0,1,15,0,1,0,1,12,3,1,,7.051282,1.333333,30,61,2.123602
5029,88,48,39,"black",0,1,15,0,1,0,1,12,3,1,0,8.378205,2.666667,25,69,2.230828
5030,73,51,22,"black",0,1,12,0,0,1,1,11,8,0,0,.5384616,.0833333,40,2,1.260795
5030,75,51,24,"black",0,1,12,0,0,1,1,11,8,,0,2.083333,2.083333,40,52,1.777012
5030,77,51,26,"black",0,1,12,0,0,1,0,11,8,0,1,2.75,2.75,40,0,1.846004
5031,72,52,19,"black",0,1,12,0,1,0,1,11,3,0,0,.2884615,.1666667,8,11,1.231429
5031,75,52,22,"black",1,0,12,0,0,1,0,4,3,,4,.4038461,.25,40,6,1.217396
5031,82,52,29,"black",1,0,12,0,0,1,0,4,3,1,3,.9423077,.5833333,40,28,2.293025
5032,77,43,33,"white",0,0,15,0,0,0,1,2,3,0,0,2.115385,1,40,39,1.519226
5032,78,43,34,"white",0,0,15,0,1,0,1,6,8,,0,2.5,.25,40,20,.964581
5032,80,43,36,"white",0,0,15,0,0,1,1,4,3,0,0,3.538462,.0833333,40,54,1.465626
5032,82,43,38,"white",0,0,15,0,0,1,1,11,3,0,,5.038462,1.166667,40,78,1.321756
5032,83,43,39,"white",0,0,15,0,0,1,1,11,3,0,0,6.076923,2.166667,40,54,1.536732
5032,85,43,41,"white",0,0,15,0,0,1,1,11,1,0,,8.076923,4.083333,40,104,1.639449
5033,88,50,37,"black",1,0,13,0,1,0,1,12,2,0,0,15.63462,13.33333,40,66,2.404316
5036,72,45,26,"black",0,0,12,0,0,1,0,9,8,1,,1.653846,.5833333,40,,1.716937
5036,73,45,27,"black",0,0,12,0,0,1,0,9,8,1,0,2.653846,1.583333,40,52,1.542746
5036,75,45,29,"black",0,0,12,0,0,1,0,9,8,,0,3.583333,3.583333,40,39,1.665281
5036,80,45,34,"black",0,0,12,0,0,1,0,,,1,0,8.5,8.5,40,94,1.765236
5036,83,45,37,"black",0,0,12,0,0,1,0,9,8,1,0,11.5641,11.5,40,51,1.608476
5037,78,50,27,"black",0,1,14,0,1,0,1,11,3,0,0,5.602564,5.583333,40,53,1.262294
5037,83,50,32,"black",0,1,14,0,1,0,1,7,2,0,0,10.32051,1.5,40,44,1.569256
5039,68,43,24,"black",1,0,16,1,1,0,1,11,1,,0,1,.4166667,40,52,1.991736
5039,70,43,26,"black",1,0,16,1,0,1,1,12,1,0,0,2.673077,1.166667,40,52,2.01568
5039,71,43,27,"black",0,0,16,1,0,1,1,12,1,0,0,3.711539,2.166667,40,54,2.044887
5039,72,43,28,"black",0,0,16,1,0,1,1,12,1,0,0,4.75,3.25,40,54,2.13767
5039,73,43,29,"black",0,0,16,1,0,1,1,12,1,0,0,5.711538,4.166667,40,50,2.231574
5039,75,43,31,"black",0,0,16,1,0,1,1,12,1,,0,6.711538,6.083333,40,52,2.27692
5039,77,43,33,"black",0,0,16,1,0,1,1,11,1,0,0,8.083333,8.083333,40,52,2.267493
5039,80,43,36,"black",0,0,16,1,0,1,1,11,1,0,,11.00641,2.166667,40,98,2.183791
5039,83,43,39,"black",0,0,16,1,0,1,1,11,1,0,0,13.91026,3.166667,40,53,2.223662
5039,85,43,41,"black",0,0,16,1,0,1,1,11,1,0,,15.91026,5.166667,40,104,2.154093
5039,87,43,43,"black",0,0,16,1,0,1,1,11,1,0,0,17.8718,7.166667,20,102,1.860938
5040,70,49,20,"black",1,0,12,0,0,1,0,8,11,,0,.0833333,.0833333,40,4,1.392373
5040,71,49,21,"black",1,0,12,0,0,1,0,6,3,,31,.3141026,.0833333,40,12,1.539446
5040,73,49,23,"black",1,0,12,0,0,1,0,4,5,1,8,1.121795,.8333333,40,42,1.189759
5040,75,49,25,"black",1,0,12,0,0,1,0,4,11,,0,2.121795,1.083333,40,52,2.001297
5040,78,49,28,"black",0,0,12,0,0,1,0,9,4,0,0,2.121795,.5833333,40,0,1.327326
5041,82,50,31,"white",0,0,14,0,0,0,1,7,3,0,,8.185898,7.416667,40,98,1.706564
5041,83,50,32,"white",1,0,14,0,0,1,1,7,3,,12,8.99359,7.75,38,42,1.768974
5041,85,50,34,"white",1,0,14,0,0,1,1,7,3,0,0,10.87821,2.333333,40,98,1.721229
5041,87,50,36,"white",1,0,14,0,0,1,1,7,3,0,,12.87821,4.333333,40,104,1.756877
5041,88,50,38,"white",1,0,14,0,0,1,1,7,3,0,0,14.30128,5.833333,40,74,1.79818
5042,68,46,21,"white",0,1,16,1,1,0,1,12,1,,0,0,0,40,0,1.991736
5042,71,46,24,"white",1,0,16,1,1,0,1,12,1,0,0,3,3,40,33,2.182014
5042,72,46,25,"white",1,0,16,1,1,0,1,12,1,0,0,4.057693,4,40,55,2.278748
5042,88,46,42,"white",1,0,16,1,1,0,1,12,3,0,0,5.5,2,40,75,1.676389
5043,73,49,24,"other",0,1,17,1,1,0,0,11,1,,0,1.24359,.1666667,40,33,1.508113
5043,75,49,26,"other",0,1,17,1,1,0,0,11,1,,0,2.583333,2.583333,42,52,2.129678
5043,77,49,27,"other",0,1,17,1,1,0,0,11,1,0,0,4.416667,4.416667,40,52,2.505434
5043,78,49,29,"other",0,1,17,1,0,1,1,11,1,,0,5.551282,5,45,59,2.358175
5043,80,49,31,"other",0,1,17,1,0,1,1,11,1,0,,7.435897,2.5,45,98,2.423187
5043,82,49,33,"other",0,1,17,1,1,0,0,11,1,0,,9.320513,.25,40,98,2.681021
5043,83,49,33,"other",1,0,17,1,1,0,0,11,1,0,0,10.24359,1.166667,40,48,2.546077
5043,85,49,35,"other",1,0,17,1,1,0,0,11,1,0,,12.24359,3.166667,40,104,2.750161
5043,87,49,37,"other",1,0,17,1,1,0,0,11,1,0,,14.24359,5.166667,40,104,2.737706
5043,88,49,39,"other",0,0,17,1,1,0,0,11,1,0,0,15.66667,6.583333,40,74,2.863809
5044,75,51,24,"other",1,0,13,0,0,1,1,12,3,,0,3.884615,2.5,40,42,1.585505
5044,77,51,26,"other",1,0,13,0,0,1,1,12,3,0,0,4.884615,4.416667,48,52,1.580539
5044,78,51,27,"other",1,0,13,0,0,1,1,12,3,,0,5.903846,4.5,45,53,1.503577
5044,80,51,29,"other",1,0,13,0,0,0,1,11,3,0,,7.788462,1.5,40,98,2.078286
5044,82,51,31,"other",1,0,13,0,0,0,1,3,1,0,,9.673077,3.5,40,98,2.089391
5044,83,51,32,"other",0,0,13,0,0,0,1,3,1,0,0,10.67308,4.5,40,52,2.151471
5044,85,51,34,"other",0,0,13,0,0,0,1,3,1,0,,12.67308,6.5,40,104,2.250159
5044,87,51,36,"other",0,0,13,0,0,0,1,3,1,0,,14.67308,8.5,40,104,2.489633
5044,88,51,37,"other",0,0,13,0,0,0,1,3,1,0,0,16,9.833333,40,69,2.451893
5045,83,44,38,"white",1,0,13,0,1,0,1,12,2,0,0,15.5,15.5,35,55,2.316891
5045,85,44,40,"white",1,0,13,0,1,0,1,12,2,0,,17.5,17.41667,35,104,2.509103
5045,87,44,42,"white",1,0,13,0,1,0,1,12,2,0,,19.5,19.5,35,104,2.439872
5045,88,44,44,"white",1,0,13,0,1,0,1,12,2,0,13,20.58333,20.58333,35,51,2.402131
5046,68,43,24,"white",1,0,12,0,1,0,1,7,3,,0,1,0,40,52,1.559884
5046,69,43,25,"white",1,0,12,0,1,0,1,7,3,,0,2,.9166667,40,52,1.661706
5046,70,43,26,"white",1,0,12,0,1,0,1,7,3,0,0,3.057692,2,40,55,1.679207
5046,71,43,27,"white",1,0,12,0,1,0,1,7,3,0,0,4.038462,2.916667,40,51,1.633641
5046,72,43,28,"white",1,0,12,0,1,0,1,7,3,0,0,5.038462,3.916667,40,52,1.657514
5046,73,43,29,"white",1,0,12,0,1,0,1,7,3,0,0,6.057692,5,40,53,1.709137
5046,75,43,31,"white",1,0,12,0,1,0,1,7,3,,0,7.057692,7,40,52,1.582039
5046,77,43,33,"white",1,0,12,0,1,0,1,7,3,0,0,8.916667,8.916667,40,52,1.801209
5046,78,43,34,"white",1,0,12,0,1,0,1,7,3,0,0,10,10,40,54,1.730319
5046,80,43,36,"white",1,0,12,0,1,0,1,7,3,0,,11.88461,0,40,98,1.763258
5046,82,43,38,"white",1,0,12,0,1,0,1,7,3,0,,13.76923,2,40,98,1.750937
5046,83,43,39,"white",1,0,12,0,1,0,1,7,3,0,0,14.82692,3,40,55,1.7924
5046,85,43,41,"white",1,0,12,0,1,0,1,7,3,0,,16.82692,4.916667,40,104,1.93017
5046,87,43,43,"white",1,0,12,0,1,0,1,7,4,0,,18.82692,7,40,104,2.266836
5046,88,43,44,"white",1,0,12,0,1,0,1,7,3,0,0,18.82692,8.333333,40,0,1.755968
5047,70,45,24,"black",1,0,6,0,0,1,1,11,8,,2,.3076923,.1666667,40,13,1.392373
5047,71,45,25,"black",1,0,6,0,0,1,1,11,8,,0,.4423077,.1666667,40,7,1.347073
5047,72,45,26,"black",0,0,6,0,1,0,1,11,8,,0,1.384615,1,40,49,1.274249
5047,73,45,27,"black",1,0,6,0,0,1,1,6,8,0,8,1.384615,0,50,0,.7011794
5047,75,45,29,"black",1,0,6,0,0,1,1,6,6,,3,2.134615,.8333333,45,39,.9942519
5047,77,45,31,"black",0,0,6,0,0,1,0,6,6,0,4,2.134615,0,51,0,.7902272
5047,80,45,34,"black",0,0,6,0,0,1,0,9,8,1,,4.019231,2,40,98,1.355811
5047,88,45,42,"black",0,0,6,0,1,0,1,11,8,,0,4.019231,1.666667,40,0,1.143012
5048,69,49,19,"black",1,0,9,0,1,0,1,1,10,,0,.3974359,.0833333,40,12,.2407985
5048,70,49,20,"black",0,0,9,0,1,0,1,1,10,,4,.6282051,.25,24,12,.603916
5048,75,49,25,"black",0,0,9,0,1,0,1,9,8,,1,1.608974,.4166667,40,26,.2365666
5048,77,49,27,"black",0,0,9,0,1,0,1,9,7,0,26,1.782051,.1666667,12,9,1.009281
5048,78,49,28,"black",0,0,9,0,1,0,1,1,10,,3,2.628205,.25,32,44,.6281088
5049,70,50,19,"black",1,0,12,0,1,0,1,1,10,,2,.5384616,.0833333,20,5,1.114742
5049,75,50,24,"black",1,0,12,0,0,1,0,4,6,,0,1.833333,1.833333,40,0,1.012828
5050,71,53,17,"black",0,1,8,0,1,0,1,1,10,,0,.75,.25,32,11,.4155149
5050,73,53,19,"black",0,1,8,0,1,0,1,1,10,,5,.9230769,.1666667,36,9,.3306425
5051,73,50,22,"black",0,1,14,0,0,1,0,7,3,0,0,1.858974,1,35,,1.942448
5051,77,50,26,"black",0,1,14,0,0,0,0,4,2,0,0,2.858974,.3333333,35,52,2.042018
5051,78,50,27,"black",0,1,14,0,0,0,0,4,,0,0,3.916667,1.416667,36,55,2.1489
5051,80,50,29,"black",0,1,14,0,0,0,0,5,1,0,,5.801282,3.25,35,98,2.053413
5052,68,49,18,"white",0,1,12,0,1,0,1,7,3,,0,.6666667,.6666667,35,30,1.428642
5052,69,49,19,"white",0,1,12,0,1,0,1,7,3,,0,1.666667,1.5,35,52,1.543711
5052,70,49,20,"white",0,1,12,0,1,0,1,7,3,0,0,2.801282,2.666667,36,59,1.514128
5052,71,49,21,"white",1,0,12,0,1,0,1,7,3,,0,2.839744,2.75,40,2,1.411612
5054,68,48,20,"black",0,1,11,0,0,1,0,9,8,,4,.5,.0833333,35,26,1.203972
5054,73,48,25,"black",1,0,11,0,0,1,0,9,8,,1,.7692308,.1666667,37,14,1.326739
5054,88,48,40,"black",1,0,11,0,0,1,0,11,8,0,0,2.115385,1.916667,70,70,.4459648
5056,75,51,23,"black",0,1,8,0,0,1,0,9,6,,0,5.173077,1.833333,40,52,1.432507
5056,77,51,25,"black",0,1,8,0,0,1,0,9,6,1,0,6.173077,3.833333,35,52,1.506905
5056,78,51,26,"black",0,1,8,0,0,1,0,9,6,,0,6.788462,4.416667,40,32,1.621361
5056,80,51,28,"black",0,1,8,0,0,1,0,9,6,1,,8.673077,4.416667,40,98,1.796246
5056,82,51,30,"black",0,1,8,0,0,1,0,9,6,1,0,10.53846,4.416667,40,97,1.58362
5056,83,51,31,"black",0,1,8,0,0,1,0,9,6,1,0,11.48077,4.416667,28,49,2.083929
5056,85,51,33,"black",0,1,8,0,0,1,0,9,6,1,,13.48077,4.416667,40,104,2.082062
5056,87,51,35,"black",0,1,8,0,0,1,0,9,11,1,,15.48077,4.416667,34,104,2.065096
5057,80,43,36,"white",0,0,15,0,1,0,1,7,3,0,,1.416667,1.416667,40,53,1.424804
5057,82,43,38,"white",1,0,15,0,0,0,0,7,3,,,3.301282,1.5,40,98,1.241268
5057,83,43,39,"white",1,0,15,0,0,0,0,3,3,,0,4.320513,1.916667,40,53,1.060161
5057,87,43,43,"white",1,0,15,0,0,1,0,11,3,0,0,7.205128,.5833333,40,54,1.723124
5057,88,43,44,"white",1,0,15,0,0,1,0,11,3,,0,7.570513,.6666667,40,19,1.574325
5058,75,52,22,"black",1,0,6,0,1,0,1,4,6,,2,.75,.75,40,8,1.112035
5058,77,52,24,"black",1,0,6,0,1,0,1,4,6,0,0,.75,.6666667,40,0,1.186244
5058,78,52,25,"black",1,0,6,0,1,0,1,4,6,,2,1.057692,.1666667,45,16,1.098112
5058,87,52,34,"black",0,0,6,0,1,0,1,11,8,0,5,1.384615,.5833333,40,16,1.029977
5059,82,49,32,"white",1,0,18,1,0,1,1,11,1,0,,10.25,8.166667,40,98,2.262804
5059,85,49,35,"white",1,0,18,1,0,1,1,11,13,0,0,11.78846,2.5,50,80,1.460946
5059,87,49,37,"white",1,0,18,1,0,1,1,11,13,0,8,13.63462,.4166667,40,96,2.202414
5059,88,49,38,"white",1,0,18,1,0,1,1,11,13,0,0,15,1.833333,40,71,2.164673
5060,70,49,20,"black",1,0,9,0,1,0,1,1,10,,2,.1666667,.1666667,54,7,.3807724
5060,78,49,28,"black",1,0,9,0,1,0,1,1,10,,0,.4166667,.1666667,45,8,1.608938
5061,70,49,20,"black",0,1,10,0,1,0,1,1,10,,3,.6730769,.1666667,40,9,.603916
5061,73,49,23,"black",0,1,10,0,1,0,1,1,10,,0,1.288462,.5833333,60,32,1.02379
5061,77,49,27,"black",1,0,10,0,1,0,1,1,10,0,2,2.288462,.5833333,60,0,1.112035
5061,78,49,28,"black",1,0,10,0,1,0,1,1,10,,17,2.769231,.5833333,48,25,1.098112
5061,82,49,32,"black",0,1,10,0,1,0,1,1,10,1,40,4.346154,.75,40,12,1.20896
5061,83,49,33,"black",0,1,10,0,1,0,1,5,6,0,18,4.980769,1.75,40,33,1.168778
5061,87,49,37,"black",1,0,10,0,1,0,1,4,5,0,,7.557692,2,40,104,1.291193
5061,88,49,38,"black",1,0,10,0,1,0,1,4,5,0,53,7.807692,2.25,40,13,1.029977
5062,85,48,36,"black",1,0,12,0,1,0,1,11,13,0,0,4.333333,4.333333,20,6,1.499687
5063,75,48,26,"white",1,0,16,1,1,0,0,11,13,,0,3.371795,1.333333,43,52,1.652419
5063,77,48,28,"white",1,0,16,1,1,0,0,11,13,1,0,3.775641,2.75,50,21,1.606238
5063,87,48,38,"white",1,0,16,1,0,1,1,11,13,0,0,5.00641,1.416667,40,64,1.978576
5063,88,48,39,"white",1,0,16,1,0,1,1,11,13,0,0,6.044872,2.75,45,54,1.824497
5064,71,42,28,"white",1,0,12,0,0,0,1,7,3,,0,3.173077,.9166667,40,39,1.519242
5064,72,42,29,"white",1,0,12,0,0,0,1,11,8,,35,3.442308,.3333333,7,14,1.262201
5064,75,42,32,"white",1,0,12,0,0,1,1,7,3,,0,5.326923,1.416667,40,52,1.378663
5064,77,42,34,"white",1,0,12,0,1,0,1,7,3,0,0,5.326923,1.833333,40,0,1.139434
5064,80,42,37,"white",1,0,12,0,1,0,1,8,3,1,5,6.269231,.1666667,40,13,1.307021
5064,85,42,42,"white",1,0,12,0,1,0,1,11,,0,,9.480769,3,40,104,.3539826
5064,87,42,44,"white",1,0,12,0,1,0,1,4,6,0,,11.48077,1.833333,40,104,1.578875
5064,88,42,45,"white",1,0,12,0,1,0,1,4,1,,11,12.65385,2.583333,40,61,1.612777
5065,73,51,21,"white",0,1,7,0,1,0,1,11,8,,2,5.442307,.4166667,40,50,1.231429
5065,75,51,23,"white",1,0,7,0,0,0,1,11,8,,13,6.192307,.1666667,48,39,1.217396
5065,77,51,25,"white",1,0,7,0,1,0,1,11,8,0,0,7.192307,2.083333,35,52,1.237874
5065,78,51,26,"white",1,0,7,0,1,0,1,11,8,,,7.192307,2.5,25,,1.098112
5065,80,51,28,"white",1,0,7,0,1,0,1,11,8,0,,9.076923,2.25,40,98,1.275272
5065,82,51,30,"white",1,0,7,0,1,0,1,11,8,0,0,10.94231,4.166667,40,97,1.20896
5065,83,51,31,"white",1,0,7,0,1,0,1,11,8,0,,10.94231,5.166667,32,,1.177694
5065,85,51,33,"white",1,0,7,0,1,0,1,11,8,0,0,12.44231,7.166667,40,78,.9888614
5065,87,51,35,"white",1,0,7,0,1,0,1,11,8,0,,14.44231,9.166667,40,104,1.087965
5065,88,51,36,"white",1,0,7,0,1,0,1,11,8,0,0,15.80769,10.58333,40,71,1.169571
5066,82,47,34,"white",0,0,14,0,1,0,1,12,3,0,,7.519231,4.166667,40,98,1.609438
5066,83,47,35,"white",0,0,14,0,1,0,1,12,1,0,0,8.519231,5.166667,40,52,1.710755
5066,85,47,37,"white",0,0,14,0,1,0,1,12,3,0,,10.48077,.1666667,40,102,1.97964
5066,87,47,39,"white",0,0,14,0,1,0,1,12,3,0,,12.48077,2.166667,40,104,1.910408
5066,88,47,41,"white",0,0,14,0,1,0,1,12,3,0,0,13.84615,3.583333,40,71,1.872668
5067,68,47,20,"white",0,0,8,0,1,0,1,6,8,,0,.2692308,0,40,14,1.073707
5067,69,47,21,"white",0,0,8,0,1,0,1,6,8,,0,.9423077,.6666667,35,35,.9685591
5067,70,47,22,"white",1,0,8,0,1,0,1,6,8,0,0,2.038462,,50,57,.959627
5067,71,47,23,"white",1,0,8,0,1,0,1,6,8,,0,2.096154,1.833333,72,3,.9139568
5068,80,47,32,"white",1,0,16,1,0,1,1,6,3,0,0,6.480769,0,16,21,2.343314
5068,82,47,34,"white",1,0,16,1,0,1,1,6,3,0,,6.480769,0,15,,1.791759
5068,83,47,35,"white",1,0,16,1,0,0,0,6,3,0,0,7.288461,1,20,42,1.751578
5068,85,47,37,"white",1,0,16,1,0,0,0,6,3,0,,9.288462,2.916667,40,104,1.906484
5068,87,47,39,"white",1,0,16,1,0,0,0,6,3,0,0,9.288462,0,40,,1.351412
5068,88,47,40,"white",1,0,16,1,0,0,0,6,3,0,0,10.17308,0,40,46,1.353974
5069,77,49,27,"white",1,0,16,1,0,0,1,3,3,0,0,2.538461,.4166667,26,0,1.440539
5069,80,49,30,"white",1,0,16,1,0,0,1,11,13,0,0,3.307692,1.416667,8,40,1.973247
5069,82,49,32,"white",1,0,16,1,0,0,1,11,13,0,0,4.230769,.0833333,40,48,1.780024
5069,83,49,33,"white",1,0,16,1,0,0,1,11,13,1,0,5.25,1.083333,40,53,2.119687
5069,85,49,35,"white",1,0,16,1,0,0,1,11,13,1,,7.25,3.083333,40,104,1.879492
5069,87,49,37,"white",1,0,16,1,0,0,1,11,13,1,0,8.711538,5,40,76,1.933651
5070,71,52,18,"white",0,0,10,0,0,0,0,4,5,0,,0,0,38,,1.251808
5070,72,52,19,"white",0,0,10,0,0,0,0,4,5,,15,.5,.25,40,26,1.270736
5070,73,52,20,"white",0,0,10,0,0,0,0,6,4,,12,.8525641,.0833333,40,14,1.321042
5070,75,52,22,"white",1,0,10,0,0,1,1,6,3,,22,1.429487,.4166667,40,30,1.266185
5071,71,51,19,"white",1,0,8,0,1,0,0,6,8,,10,.5769231,0,63,30,.5586163
5071,72,51,20,"white",1,0,8,0,1,0,0,6,8,,4,.9615384,.5,40,20,.761426
5071,85,51,33,"white",0,0,8,0,0,0,0,6,8,0,12,.9615384,.5,36,0,1.037072
5071,87,51,35,"white",0,0,8,0,0,0,0,6,3,0,10,1.153846,.1666667,40,10,.9888614
5072,88,47,41,"white",1,0,18,1,0,0,1,11,1,0,0,16.39744,1.75,5,69,2.566435
5073,80,43,36,"black",1,0,11,0,1,0,1,11,8,0,0,.1346154,.0833333,40,7,.8370175
5073,82,43,38,"black",1,0,11,0,1,0,1,12,1,0,,1.134615,.25,32,52,1.098612
5074,82,49,32,"white",0,0,17,1,1,0,1,11,13,0,10,3.557692,.5,40,25,1.771556
5074,83,49,33,"white",1,0,17,1,1,0,1,11,13,0,0,4.576923,1.5,40,53,1.955878
5074,85,49,35,"white",1,0,17,1,1,0,1,11,13,0,,6.576923,1.583333,40,104,2.005298
5074,87,49,37,"white",1,0,17,1,1,0,1,11,13,0,,8.576923,3.5,40,104,1.950438
5074,88,49,38,"white",1,0,17,1,1,0,1,11,13,0,0,9.653847,5,40,56,1.97939
